country,year,decade,population,continent,life_exp,life_exp_bin,gdp_cap,gdp_cap_bin,gdp_total
Sudan,1977-01-01,1970,17104986,Africa,47.8,Low,2202.988423,Medium,37682086133.57707
Sudan,1982-01-01,1980,20367053,Africa,50.338,Medium,1895.544073,Medium,38606646598.62687
Sudan,1987-01-01,1980,24725960,Africa,51.744,Medium,1507.819159,Medium,37282276212.66764
Sudan,1992-01-01,1990,28227588,Africa,53.556,Medium,1492.197043,Medium,42121123344.622284
Sudan,1997-01-01,1990,32160729,Africa,55.373,Medium,1632.210764,Medium,52493088051.886955
Sudan,2002-01-01,2000,37090298,Africa,56.369,Medium,1993.398314,Medium,73935737498.95758
Sudan,2007-01-01,2000,42292929,Africa,58.556,Medium,2602.394995,Medium,110062906753.49036
Swaziland,1952-01-01,1950,290243,Africa,41.407,Low,1148.376626,Low,333308277.060118
Swaziland,1957-01-01,1950,326741,Africa,43.424,Low,1244.708364,Medium,406697255.561724
Swaziland,1962-01-01,1960,370006,Africa,44.992,Low,1856.182125,Medium,686798523.3427501
Swaziland,1967-01-01,1960,420690,Africa,46.633,Low,2613.101665,Medium,1099305739.4488502
Swaziland,1972-01-01,1970,480105,Africa,49.552,Medium,3364.836625,Medium,1615474887.845625
Swaziland,1977-01-01,1970,551425,Africa,52.537,Medium,3781.410618,High,2085164350.03065
Swaziland,1982-01-01,1980,649901,Africa,55.561,Medium,3895.384018,High,2531613968.682218
Swaziland,1987-01-01,1980,779348,Africa,57.678,Medium,3984.839812,High,3105576937.802576
Swaziland,1992-01-01,1990,962344,Africa,58.474,Medium,3553.0224,High,3419229788.5056
Swaziland,1997-01-01,1990,1054486,Africa,54.289,Medium,3876.76846,High,4087998066.3115597
Swaziland,2002-01-01,2000,1130269,Africa,43.869,Low,4128.116943,High,4665882609.047667
Swaziland,2007-01-01,2000,1133066,Africa,39.613,Low,4513.480643,High,5114071458.241438
Sweden,1952-01-01,1950,7124673,Europe,71.86,Very High,8527.844662,High,60758104611.545525
Sweden,1957-01-01,1950,7363802,Europe,72.49,Very High,9911.878226,Very High,72989108704.37526
Sweden,1962-01-01,1960,7561588,Europe,73.37,Very High,12329.44192,Very High,93230160068.96895
Sweden,1967-01-01,1960,7867931,Europe,74.16,Very High,15258.29697,Very High,120051227737.46907
Sweden,1972-01-01,1970,8122293,Europe,74.72,Very High,17832.02464,Very High,144836928909.29953
Sweden,1977-01-01,1970,8251648,Europe,75.44,Very High,18855.72521,Very High,155590807217.6461
Sweden,1982-01-01,1980,8325260,Europe,76.42,Very High,20667.38125,Very High,172061322425.375
Sweden,1987-01-01,1980,8421403,Europe,77.19,Very High,23586.92927,Very High,198635036915.1658
Sweden,1992-01-01,1990,8718867,Europe,78.16,Very High,23880.01683,Very High,208206690698.53162
Sweden,1997-01-01,1990,8897619,Europe,79.39,Very High,25266.59499,Very High,224812535648.32883
Sweden,2002-01-01,2000,8954175,Europe,80.04,Very High,29341.63093,Very High,262730098132.63275
Sweden,2007-01-01,2000,9031088,Europe,80.884,Very High,33859.74835,Very High,305790367006.70483
Switzerland,1952-01-01,1950,4815000,Europe,69.62,High,14734.23275,Very High,70945330691.25
Switzerland,1957-01-01,1950,5126000,Europe,70.56,High,17909.48973,Very High,91804044355.98001
Switzerland,1962-01-01,1960,5666000,Europe,71.32,Very High,20431.0927,Very High,115762571238.20001
Switzerland,1967-01-01,1960,6063000,Europe,72.77,Very High,22966.14432,Very High,139243733012.16
Switzerland,1972-01-01,1970,6401400,Europe,73.78,Very High,27195.11304,Very High,174086796614.256
Switzerland,1977-01-01,1970,6316424,Europe,75.39,Very High,26982.29052,Very High,170431587415.50046
Switzerland,1982-01-01,1980,6468126,Europe,76.21,Very High,28397.71512,Very High,183679999508.26514
Switzerland,1987-01-01,1980,6649942,Europe,77.41,Very High,30281.70459,Very High,201371579184.6338
Switzerland,1992-01-01,1990,6995447,Europe,78.03,Very High,31871.5303,Very High,222955601022.5441
Switzerland,1997-01-01,1990,7193761,Europe,79.37,Very High,32135.32301,Very High,231173833391.7406
Switzerland,2002-01-01,2000,7361757,Europe,80.62,Very High,34480.95771,Very High,253840431788.29648
Switzerland,2007-01-01,2000,7554661,Europe,81.701,Very High,37506.41907,Very High,283348281397.7853
Syria,1952-01-01,1950,3661549,Asia,45.883,Low,1643.485354,Medium,6017702154.453345
Syria,1957-01-01,1950,4149908,Asia,48.284,Medium,2117.234893,Medium,8786330020.339844
Syria,1962-01-01,1960,4834621,Asia,50.305,Medium,2193.037133,Medium,10602503376.981592
Syria,1967-01-01,1960,5680812,Asia,53.655,Medium,1881.923632,Medium,10690854351.749184
Syria,1972-01-01,1970,6701172,Asia,57.296,Medium,2571.423014,Medium,17231547901.572407
Syria,1977-01-01,1970,7932503,Asia,61.195,High,3195.484582,Medium,25348191033.168747
Syria,1982-01-01,1980,9410494,Asia,64.59,High,3761.837715,High,35400751245.98121
Syria,1987-01-01,1980,11242847,Asia,66.974,High,3116.774285,Medium,35041416419.7894
Syria,1992-01-01,1990,13219062,Asia,69.249,High,3340.542768,Medium,44158841963.84361
Syria,1997-01-01,1990,15081016,Asia,71.527,Very High,4014.238972,High,60538802164.55556
Syria,2002-01-01,2000,17155814,Asia,73.053,Very High,4090.925331,High,70183154066.52443
Syria,2007-01-01,2000,19314747,Asia,74.143,Very High,4184.548089,High,80823487648.36848
Taiwan,1952-01-01,1950,8550362,Asia,58.5,Medium,1206.947913,Medium,10319841571.294506
Taiwan,1957-01-01,1950,10164215,Asia,62.4,High,1507.86129,Medium,15326226341.73735
Taiwan,1962-01-01,1960,11918938,Asia,65.2,High,1822.879028,Medium,21726782116.232265
Taiwan,1967-01-01,1960,13648692,Asia,67.5,High,2643.858681,Medium,36085212828.495255
Taiwan,1972-01-01,1970,15226039,Asia,69.39,High,4062.523897,High,61856147294.153984
Taiwan,1977-01-01,1970,16785196,Asia,70.59,High,5596.519826,High,93938682197.2959
Taiwan,1982-01-01,1980,18501390,Asia,72.16,Very High,7426.354774,High,137397885952.13586
Taiwan,1987-01-01,1980,19757799,Asia,73.4,Very High,11054.56175,Very High,218413809089.58826
Taiwan,1992-01-01,1990,20686918,Asia,74.26,Very High,15215.6579,Very High,314765067293.3522
Taiwan,1997-01-01,1990,21628605,Asia,75.25,Very High,20206.82098,Very High,437045349282.13293
Taiwan,2002-01-01,2000,22454239,Asia,76.99,Very High,23235.42329,Very High,521733747819.8263
Taiwan,2007-01-01,2000,23174294,Asia,78.4,Very High,28718.27684,Very High,665525790663.5509
Tanzania,1952-01-01,1950,8322925,Africa,41.215,Low,716.6500721,Low,5964624801.332892
Tanzania,1957-01-01,1950,9452826,Africa,42.974,Low,698.5356073,Low,6603135550.61123
Tanzania,1962-01-01,1960,10863958,Africa,44.246,Low,722.0038073,Low,7843819038.347293
Tanzania,1967-01-01,1960,12607312,Africa,45.757,Low,848.2186575,Low,10693757259.323639
Tanzania,1972-01-01,1970,14706593,Africa,47.62,Low,915.9850592,Low,13471019459.735306
Tanzania,1977-01-01,1970,17129565,Africa,49.919,Medium,962.4922932,Low,16487074298.368458
Tanzania,1982-01-01,1980,19844382,Africa,50.608,Medium,874.2426069,Low,17348804251.999435
Tanzania,1987-01-01,1980,23040630,Africa,51.535,Medium,831.8220794,Low,19165704757.286022
Tanzania,1992-01-01,1990,26605473,Africa,50.44,Medium,825.682454,Low,21967672236.47074
Tanzania,1997-01-01,1990,30686889,Africa,48.466,Medium,789.1862231,Low,24217670028.598938
Tanzania,2002-01-01,2000,34593779,Africa,49.651,Medium,899.0742111,Low,31102374563.392746
Tanzania,2007-01-01,2000,38139640,Africa,52.517,Medium,1107.482182,Low,42238971727.89448
Thailand,1952-01-01,1950,21289402,Asia,50.848,Medium,757.7974177,Low,16133053859.977215
Thailand,1957-01-01,1950,25041917,Asia,53.63,Medium,793.5774148,Low,19872699754.496174
Thailand,1962-01-01,1960,29263397,Asia,56.061,Medium,1002.199172,Low,29327752243.30728
Thailand,1967-01-01,1960,34024249,Asia,58.285,Medium,1295.46066,Medium,44077076065.54434
Thailand,1972-01-01,1970,39276153,Asia,60.405,Medium,1524.358936,Medium,59870954797.25321
Thailand,1977-01-01,1970,44148285,Asia,62.494,High,1961.224635,Medium,86584704135.00098
Thailand,1982-01-01,1980,48827160,Asia,64.597,High,2393.219781,Medium,116854125162.05196
Thailand,1987-01-01,1980,52910342,Asia,66.084,High,2982.653773,Medium,157813231197.02036
Thailand,1992-01-01,1990,56667095,Asia,67.298,High,4616.896545,High,261626115120.68677
Thailand,1997-01-01,1990,60216677,Asia,67.521,High,5852.625497,High,352425659154.8135
Thailand,2002-01-01,2000,62806748,Asia,68.564,High,5913.187529,High,371388079010.6457
Thailand,2007-01-01,2000,65068149,Asia,70.616,High,7458.396327,High,485304043506.28876
Togo,1952-01-01,1950,1219113,Africa,38.596,Low,859.8086567,Low,1048203910.8955071
Togo,1957-01-01,1950,1357445,Africa,41.208,Low,925.9083202,Low,1256869619.7138891
Togo,1962-01-01,1960,1528098,Africa,43.922,Low,1067.53481,Low,1631297808.0913801
Togo,1967-01-01,1960,1735550,Africa,46.769,Low,1477.59676,Medium,2564443056.818
Togo,1972-01-01,1970,2056351,Africa,49.759,Medium,1649.660188,Medium,3392280377.2539883
Togo,1977-01-01,1970,2308582,Africa,52.887,Medium,1532.776998,Medium,3538541387.596836
Togo,1982-01-01,1980,2644765,Africa,55.471,Medium,1344.577953,Medium,3556092709.866045
Togo,1987-01-01,1980,3154264,Africa,56.941,Medium,1202.201361,Medium,3792060473.7533035
Togo,1992-01-01,1990,3747553,Africa,58.061,Medium,1034.298904,Low,3876089960.581912
Togo,1997-01-01,1990,4320890,Africa,58.39,Medium,982.2869243,Low,4244353748.338627
Togo,2002-01-01,2000,4977378,Africa,57.561,Medium,886.2205765,Low,4411054800.618417
Togo,2007-01-01,2000,5701579,Africa,58.42,Medium,882.9699438,Low,5034322889.201261
Trinidad and Tobago,1952-01-01,1950,662850,Americas,59.1,Medium,3023.271928,Medium,2003975797.4748
Trinidad and Tobago,1957-01-01,1950,764900,Americas,61.8,High,4100.3934,High,3136390911.66
Trinidad and Tobago,1962-01-01,1960,887498,Americas,64.9,High,4997.523971,High,4435292529.214558
Trinidad and Tobago,1967-01-01,1960,960155,Americas,65.4,High,5621.368472,High,5397385045.23316
Trinidad and Tobago,1972-01-01,1970,975199,Americas,65.9,High,6619.551419,High,6455379924.257381
Trinidad and Tobago,1977-01-01,1970,1039009,Americas,68.3,High,7899.554209,High,8207707919.138881
Trinidad and Tobago,1982-01-01,1980,1116479,Americas,68.832,High,9119.528607,High,10181762179.614754
Trinidad and Tobago,1987-01-01,1980,1191336,Americas,69.582,High,7388.597823,High,8802302576.061527
Trinidad and Tobago,1992-01-01,1990,1183669,Americas,69.862,High,7370.990932,High,8724813465.489508
Trinidad and Tobago,1997-01-01,1990,1138101,Americas,69.465,High,8792.573126,High,10006836267.273726
Trinidad and Tobago,2002-01-01,2000,1101832,Americas,68.976,High,11460.60023,Very High,12627656072.62136
Trinidad and Tobago,2007-01-01,2000,1056608,Americas,69.819,High,18008.50924,Very High,19027934931.05792
Tunisia,1952-01-01,1950,3647735,Africa,44.6,Low,1468.475631,Medium,5356609955.845785
Tunisia,1957-01-01,1950,3950849,Africa,47.1,Low,1395.232468,Medium,5512352800.965332
Tunisia,1962-01-01,1960,4286552,Africa,49.579,Medium,1660.30321,Medium,7116976045.43192
Tunisia,1967-01-01,1960,4786986,Africa,52.053,Medium,1932.360167,Medium,9250181066.386662
Tunisia,1972-01-01,1970,5303507,Africa,55.602,Medium,2753.285994,Medium,14602071542.180958
Tunisia,1977-01-01,1970,6005061,Africa,59.837,Medium,3120.876811,Medium,18741055623.54047
Tunisia,1982-01-01,1980,6734098,Africa,64.048,High,3560.233174,High,23974959096.56705
Tunisia,1987-01-01,1980,7724976,Africa,66.894,High,3810.419296,High,29435397611.536896
Tunisia,1992-01-01,1990,8523077,Africa,70.001,High,4332.720164,High,36928107577.22463
Tunisia,1997-01-01,1990,9231669,Africa,71.973,Very High,4876.798614,High,45020990584.106766
Tunisia,2002-01-01,2000,9770575,Africa,73.042,Very High,5722.895655,High,55915981214.35163
Tunisia,2007-01-01,2000,10276158,Africa,73.923,Very High,7092.923025,High,72887997686.73795
Turkey,1952-01-01,1950,22235677,Europe,43.585,Low,1969.10098,Medium,43784293371.66346
Turkey,1957-01-01,1950,25670939,Europe,48.079,Low,2218.754257,Medium,56957505187.437325
Turkey,1962-01-01,1960,29788695,Europe,52.098,Medium,2322.869908,Medium,69195263214.09006
Turkey,1967-01-01,1960,33411317,Europe,54.336,Medium,2826.356387,Medium,94432289201.03168
Turkey,1972-01-01,1970,37492953,Europe,57.005,Medium,3450.69638,Medium,129376797192.61014
Turkey,1977-01-01,1970,42404033,Europe,59.507,Medium,4269.122326,High,181028003992.74075
Turkey,1982-01-01,1980,47328791,Europe,61.036,High,4241.356344,High,200738267961.7001
Turkey,1987-01-01,1980,52881328,Europe,63.108,High,5089.043686,High,269115388365.695
Turkey,1992-01-01,1990,58179144,Europe,66.146,High,5678.348271,High,330361441740.66003
Turkey,1997-01-01,1990,63047647,Europe,68.835,High,6601.429915,High,416204622976.16
Turkey,2002-01-01,2000,67308928,Europe,70.845,High,6508.085718,High,438052273010.6903
Turkey,2007-01-01,2000,71158647,Europe,71.777,Very High,8458.276384,High,601879503437.4926
Uganda,1952-01-01,1950,5824797,Africa,39.978,Low,734.753484,Low,4279789889.3427477
Uganda,1957-01-01,1950,6675501,Africa,42.571,Low,774.3710692,Low,5169314846.815669
Uganda,1962-01-01,1960,7688797,Africa,45.344,Low,767.2717398,Low,5899396651.15902
Uganda,1967-01-01,1960,8900294,Africa,48.051,Low,908.9185217,Low,8089642065.17538
Uganda,1972-01-01,1970,10190285,Africa,51.016,Medium,950.735869,Low,9688269464.832664
Uganda,1977-01-01,1970,11457758,Africa,50.35,Medium,843.7331372,Low,9667290102.618397
Uganda,1982-01-01,1980,12939400,Africa,49.849,Medium,682.2662268,Low,8828115615.05592
Uganda,1987-01-01,1980,15283050,Africa,51.509,Medium,617.7244065,Low,9440712990.759825
Uganda,1992-01-01,1990,18252190,Africa,48.825,Medium,644.1707969,Low,11757527777.470211
Uganda,1997-01-01,1990,21210254,Africa,44.578,Low,816.559081,Low,17319425514.016575
Uganda,2002-01-01,2000,24739869,Africa,47.813,Low,927.7210018,Low,22951696053.080765
Uganda,2007-01-01,2000,29170398,Africa,51.542,Medium,1056.380121,Low,30815028568.858154
United Kingdom,1952-01-01,1950,50430000,Europe,69.18,High,9979.508487,Very High,503266612999.41
United Kingdom,1957-01-01,1950,51430000,Europe,70.42,High,11283.17795,Very High,580293841968.5
United Kingdom,1962-01-01,1960,53292000,Europe,70.76,High,12477.17707,Very High,664933720414.44
United Kingdom,1967-01-01,1960,54959000,Europe,71.36,Very High,14142.85089,Very High,777276942063.51
United Kingdom,1972-01-01,1970,56079000,Europe,72.01,Very High,15895.11641,Very High,891382233156.39
United Kingdom,1977-01-01,1970,56179000,Europe,72.76,Very High,17428.74846,Very High,979129659734.34
United Kingdom,1982-01-01,1980,56339704,Europe,74.04,Very High,18232.42452,Very High,1027209400659.1421
United Kingdom,1987-01-01,1980,56981620,Europe,75.007,Very High,21664.78767,Very High,1234494698392.6255
United Kingdom,1992-01-01,1990,57866349,Europe,76.42,Very High,22705.09254,Very High,1313860808996.9365
United Kingdom,1997-01-01,1990,58808266,Europe,77.218,Very High,26074.53136,Very High,1533397976044.222
United Kingdom,2002-01-01,2000,59912431,Europe,78.471,Very High,29478.99919,Very High,1766158504919.931
United Kingdom,2007-01-01,2000,60776238,Europe,79.425,Very High,33203.26128,Very High,2017969309929.4646
United States,1952-01-01,1950,157553000,Americas,68.44,High,13990.48208,Very High,2204242423150.2397
United States,1957-01-01,1950,171984000,Americas,69.49,High,14847.12712,Very High,2553468310606.08
United States,1962-01-01,1960,186538000,Americas,70.21,High,16173.14586,Very High,3016906282432.68
United States,1967-01-01,1960,198712000,Americas,70.76,High,19530.36557,Very High,3880918003145.8403
United States,1972-01-01,1970,209896000,Americas,71.34,Very High,21806.03594,Very High,4576999719662.24
United States,1977-01-01,1970,220239000,Americas,73.38,Very High,24072.63213,Very High,5301732427679.07
United States,1982-01-01,1980,232187835,Americas,74.65,Very High,25009.55914,Very High,5806915391021.0625
United States,1987-01-01,1980,242803533,Americas,75.02,Very High,29884.35041,Very High,7256025860957.998
United States,1992-01-01,1990,256894189,Americas,76.09,Very High,32003.93224,Very High,8221624217605.753
United States,1997-01-01,1990,272911760,Americas,76.81,Very High,35767.43303,Very High,9761353098899.434
United States,2002-01-01,2000,287675526,Americas,77.31,Very High,39097.09955,Very High,11247278678120.613
United States,2007-01-01,2000,301139947,Americas,78.242,Very High,42951.65309,Very High,12934458535084.986
Uruguay,1952-01-01,1950,2252965,Americas,66.071,High,5716.766744,High,12879675387.39596
Uruguay,1957-01-01,1950,2424959,Americas,67.044,High,6150.772969,High,14915372268.13327
Uruguay,1962-01-01,1960,2598466,Americas,68.253,High,5603.357717,High,14560134513.462122
Uruguay,1967-01-01,1960,2748579,Americas,68.468,High,5444.61962,High,14964967150.519981
Uruguay,1972-01-01,1970,2829526,Americas,68.673,High,5703.408898,High,16137943765.522346
Uruguay,1977-01-01,1970,2873520,Americas,69.481,High,6504.339663,High,18690350108.42376
Uruguay,1982-01-01,1980,2953997,Americas,70.805,High,6920.223051,High,20442318131.984848
Uruguay,1987-01-01,1980,3045153,Americas,71.918,Very High,7452.398969,High,22693695077.647255
Uruguay,1992-01-01,1990,3149262,Americas,72.752,Very High,8137.004775,High,25625559931.72605
Uruguay,1997-01-01,1990,3262838,Americas,74.223,Very High,9230.240708,High,30116780131.2093
Uruguay,2002-01-01,2000,3363085,Americas,75.307,Very High,7727.002004,High,25986564534.62234
Uruguay,2007-01-01,2000,3447496,Americas,76.384,Very High,10611.46299,Very High,36582976212.17304
Venezuela,1952-01-01,1950,5439568,Americas,55.088,Medium,7689.799761,High,41829188706.34325
Venezuela,1957-01-01,1950,6702668,Americas,57.907,Medium,9802.466526,Very High,65702678704.89137
Venezuela,1962-01-01,1960,8143375,Americas,60.77,High,8422.974165,High,68591437240.906876
Venezuela,1967-01-01,1960,9709552,Americas,63.479,High,9541.474188,Very High,92643439785.04378
Venezuela,1972-01-01,1970,11515649,Americas,65.712,High,10505.25966,Very High,120974882898.41934
Venezuela,1977-01-01,1970,13503563,Americas,67.456,High,13143.95095,Very High,177490169722.23486
Venezuela,1982-01-01,1980,15620766,Americas,68.557,High,11152.41011,Very High,174209188664.34427
Venezuela,1987-01-01,1980,17910182,Americas,70.19,High,9883.584648,Very High,177016799858.08594
Venezuela,1992-01-01,1990,20265563,Americas,71.15,Very High,10733.92631,Very High,217529059872.66254
Venezuela,1997-01-01,1990,22374398,Americas,72.146,Very High,10165.49518,Very High,227446835024.40164
Venezuela,2002-01-01,2000,24287670,Americas,72.766,Very High,8605.047831,High,208996562053.54376
Venezuela,2007-01-01,2000,26084662,Americas,73.747,Very High,11415.80569,Very High,297777432881.3268
Vietnam,1952-01-01,1950,26246839,Asia,40.412,Low,605.0664917,Low,15881082791.944736
Vietnam,1957-01-01,1950,28998543,Asia,42.887,Low,676.2854478,Low,19611292638.302555
Vietnam,1962-01-01,1960,33796140,Asia,45.363,Low,772.0491602,Low,26092281505.001625
Vietnam,1967-01-01,1960,39463910,Asia,47.838,Low,637.1232887,Low,25143376124.160816
Vietnam,1972-01-01,1970,44655014,Asia,50.254,Medium,699.5016441,Low,31236255710.308517
Vietnam,1977-01-01,1970,50533506,Asia,55.764,Medium,713.5371196,Low,36057532314.52932
Vietnam,1982-01-01,1980,56142181,Asia,58.816,Medium,707.2357863,Low,39705759524.13192
Vietnam,1987-01-01,1980,62826491,Asia,62.82,High,820.7994449,Low,51567948937.81485
Vietnam,1992-01-01,1990,69940728,Asia,67.662,High,989.0231487,Low,69172999028.93025
Vietnam,1997-01-01,1990,76048996,Asia,70.672,High,1385.896769,Medium,105396057842.09392
Vietnam,2002-01-01,2000,80908147,Asia,73.017,Very High,1764.456677,Medium,142758920197.8475
Vietnam,2007-01-01,2000,85262356,Asia,74.249,Very High,2441.576404,Medium,208174556559.04782
West Bank and Gaza,1952-01-01,1950,1030585,Asia,43.16,Low,1515.592329,Medium,1561946720.3824651
West Bank and Gaza,1957-01-01,1950,1070439,Asia,45.671,Low,1827.067742,Medium,1955764566.6787379
West Bank and Gaza,1962-01-01,1960,1133134,Asia,48.127,Low,2198.956312,Medium,2491712161.6418076
West Bank and Gaza,1967-01-01,1960,1142636,Asia,51.631,Medium,2649.715007,Medium,3027659756.738452
West Bank and Gaza,1972-01-01,1970,1089572,Asia,56.532,Medium,3133.409277,Medium,3414075012.759444
West Bank and Gaza,1977-01-01,1970,1261091,Asia,60.765,High,3682.831494,High,4644385651.599954
West Bank and Gaza,1982-01-01,1980,1425876,Asia,64.406,High,4336.032082,High,6182644080.953832
West Bank and Gaza,1987-01-01,1980,1691210,Asia,67.046,High,5107.197384,High,8637343287.79464
West Bank and Gaza,1992-01-01,1990,2104779,Asia,69.718,High,6017.654756,High,12665833359.678925
West Bank and Gaza,1997-01-01,1990,2826046,Asia,71.096,Very High,7110.667619,High,20095073782.004475
West Bank and Gaza,2002-01-01,2000,3389578,Asia,72.37,Very High,4515.487575,High,15305597343.493351
West Bank and Gaza,2007-01-01,2000,4018332,Asia,73.422,Very High,3025.349798,Medium,12156859904.496937
"Yemen, Rep.",1952-01-01,1950,4963829,Asia,32.548,Low,781.7175761,Low,3880312374.054887
"Yemen, Rep.",1957-01-01,1950,5498090,Asia,33.97,Low,804.8304547,Low,4425030274.681523
"Yemen, Rep.",1962-01-01,1960,6120081,Asia,35.18,Low,825.6232006,Low,5052880863.151249
"Yemen, Rep.",1967-01-01,1960,6740785,Asia,36.984,Low,862.4421463,Low,5813537083.146846
"Yemen, Rep.",1972-01-01,1970,7407075,Asia,39.848,Low,1265.047031,Medium,9370298237.144325
"Yemen, Rep.",1977-01-01,1970,8403990,Asia,44.175,Low,1829.765177,Medium,15377328249.85623
"Yemen, Rep.",1982-01-01,1980,9657618,Asia,49.113,Medium,1977.55701,Medium,19098490175.80218
"Yemen, Rep.",1987-01-01,1980,11219340,Asia,52.922,Medium,1971.741538,Medium,22121638706.94492
"Yemen, Rep.",1992-01-01,1990,13367997,Asia,55.599,Medium,1879.496673,Medium,25125105886.17398
"Yemen, Rep.",1997-01-01,1990,15826497,Asia,58.02,Medium,2117.484526,Medium,33512362498.285423
"Yemen, Rep.",2002-01-01,2000,18701257,Asia,60.308,Medium,2234.820827,Medium,41793958634.67954
"Yemen, Rep.",2007-01-01,2000,22211743,Asia,62.698,High,2280.769906,Medium,50659874994.20616
Zambia,1952-01-01,1950,2672000,Africa,42.038,Low,1147.388831,Low,3065822956.432
Zambia,1957-01-01,1950,3016000,Africa,44.077,Low,1311.956766,Medium,3956861606.256
Zambia,1962-01-01,1960,3421000,Africa,46.023,Low,1452.725766,Medium,4969774845.486
Zambia,1967-01-01,1960,3900000,Africa,47.768,Low,1777.077318,Medium,6930601540.200001
Zambia,1972-01-01,1970,4506497,Africa,50.107,Medium,1773.498265,Medium,7992264610.727705
Zambia,1977-01-01,1970,5216550,Africa,51.386,Medium,1588.688299,Medium,8287471946.14845
Zambia,1982-01-01,1980,6100407,Africa,51.821,Medium,1408.678565,Medium,8593512578.675955
Zambia,1987-01-01,1980,7272406,Africa,50.821,Medium,1213.315116,Medium,8823720129.489096
Zambia,1992-01-01,1990,8381163,Africa,46.1,Low,1210.884633,Medium,10148621483.368177
Zambia,1997-01-01,1990,9417789,Africa,40.238,Low,1071.353818,Low,10089784202.268402
Zambia,2002-01-01,2000,10595811,Africa,39.193,Low,1071.613938,Low,11354618752.013718
Zambia,2007-01-01,2000,11746035,Africa,42.384,Low,1271.211593,Medium,14931695863.783754
Zimbabwe,1952-01-01,1950,3080907,Africa,48.451,Medium,406.8841148,Low,1253572117.4761236
Zimbabwe,1957-01-01,1950,3646340,Africa,50.469,Medium,518.7642681,Low,1891590901.3437538
Zimbabwe,1962-01-01,1960,4277736,Africa,52.358,Medium,527.2721818,Low,2255531193.8844047
Zimbabwe,1967-01-01,1960,4995432,Africa,53.995,Medium,569.7950712,Low,2846372532.1147585
Zimbabwe,1972-01-01,1970,5861135,Africa,55.635,Medium,799.3621758,Low,4685169626.257533
Zimbabwe,1977-01-01,1970,6642107,Africa,57.674,Medium,685.5876821,Low,4553746742.390185
Zimbabwe,1982-01-01,1980,7636524,Africa,60.363,Medium,788.8550411,Low,6024110453.881136
Zimbabwe,1987-01-01,1980,9216418,Africa,62.351,High,706.1573059,Low,6508240904.928266
Zimbabwe,1992-01-01,1990,10704340,Africa,60.377,Medium,693.4207856,Low,7422611852.129504
Zimbabwe,1997-01-01,1990,11404948,Africa,46.809,Low,792.4499603,Low,9037850589.823565
Zimbabwe,2002-01-01,2000,11926563,Africa,39.989,Low,672.0386227,Low,8015110972.06478
Zimbabwe,2007-01-01,2000,12311143,Africa,43.487,Low,469.7092981,Low,5782658337.338729
